_id,pin,address,billing_city,current_delq,prior_years,state_description,neighborhood,council_district,ward,public_works_division,pli_division,police_zone,fire_zone,longitude,latitude
153517,0013P00195000000,2123 WENKE ST,"NORTH VERSAILL, PA",245.89,18,Residential,Arlington,3,16,4,16,3,4-8,-79.97686423731218,40.41497725671609
153518,0013S00012000000,COLOGNE ST,"PITTSBURGH, PA",150.58,18,Residential,Arlington,3,16,4,16,3,4-8,-79.96940379289208,40.41622226349955
153519,0013R00091000000,ROTHMAN ST,"MANASSAS, VA",152.48,18,Residential,Arlington,3,16,4,16,3,4-8,-79.97265865519311,40.41458922570031
153520,0013L00207000000,2506 ARLINGTON AVE,"PITTSBURGH, PA",585.16,18,Residential,Arlington,3,16,4,16,3,4-8,-79.97100435339858,40.41737568424255
153521,0013K00225000000,2122 ELSIE ST,"PITTSBURGH, PA",491.77,18,Residential,Arlington,3,16,4,16,3,4-8,-79.97657558849198,40.41665430119672
153522,0035H00267000000,SUBURBAN AVE,"PITTSBURGH, PA",324.02,18,Residential,Beechview,2,19,5,19,6,4-28,-80.01767947847121,40.4094263621979
153523,0062F00048000000,2633 INGOMAR ST,"PITTSBURGH, PA",0,18,Residential,Beechview,4,19,5,19,6,4-28,-80.02846254900568,40.399667922071956
153524,0035B00113000000,RUTHERFORD AVE,"WASHINGTON, PA",304.96,18,Residential,Beechview,4,19,5,19,6,4-28,-80.02694604276252,40.41286538910423
153525,0034A00202000000,TRAYMORE AVE,"PITTSBURGH, PA",285.9,18,Residential,Beechview,4,19,5,19,6,4-28,-80.0153258168943,40.41237855366878
153526,0034B00090000000,WEST LIBERTY AVE,"PITTSBURGH, PA",7.62,18,Commercial,Beechview,2,19,5,19,6,4-28,-80.01020304111712,40.41309346369184
153527,8000T00158000000,1800 WHITED ST UNIT 32,"PITTSBURGH, PA",0,18,Residential,Brookline,4,32,4,32,6,4-25,-79.99873039597982,40.39533037365062
153528,0097F00154000000,DORCHESTER AVE,"PITTSBURGH, PA",5.73,18,Residential,Brookline,4,19,4,19,6,4-26,-80.02727287406097,40.39153256582415
153529,8000T00173000000,1800 WHITED ST UNIT 9,"PITTSBURGH, PA",0,18,Residential,Brookline,4,32,4,32,6,4-25,-79.9986792736543,40.39454273785643
153530,8000T00181000000,1800 WHITED ST UNIT 48,"PITTSBURGH, PA",0,18,Residential,Brookline,4,32,4,32,6,4-25,-79.9985728955394,40.39552916718446
153531,0061D00060000000,DREAM ST,"PITTSBURGH, PA",249.7,18,Residential,Brookline,4,19,4,19,6,4-25,-80.00303128604818,40.4023207616717
153532,0061N00152000000,2020 EDGEBROOK AVE,"PITTSBURGH, PA",832.93,18,Residential,Brookline,4,19,4,19,6,4-26,-80.01404545240383,40.39647737195162
153533,0108R00060000000,SCULLY RD,"PITTSBURGH, PA",785.27,18,Gov't Owned,Fairywood,2,28,5,28,6,1-16,-80.08843262653944,40.453356363927995
153534,0057D00056000000,ALLUVIAN ST,,5.73,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.93631726718887,40.40277040440421
153535,0057D00060000000,ALLUVIAN ST,"MANOR, PA",9.54,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.93645189971734,40.40258850967151
153536,0055S00038000000,CLARION ST,"BRADENTON, FL",9.54,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.93363982362632,40.414089056891626
153537,0057C00178000000,SUNNYSIDE ST,,3.81,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.94030136790376,40.402404228883846
153538,0057B00082000A00,GATE LODGE WAY,"PITTSBURGH, PA",5.73,18,Industrial,Hazelwood,5,15,3,15,4,2-13,-79.9413404665953,40.40285824760392
153539,0057D00055000000,ALLUVIAN ST,"PITTSBURGH, PA",9.54,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.93629294167535,40.402798020399146
153540,0056R00281000000,GLENWOOD AVE,"PITTSBURGH, PA",49.56,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.93941279709142,40.406133854933934
153541,0057G00168000B00,HERBERT WAY,"PITTSBURGH, PA",5.73,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.93893096523928,40.40029471974431
153542,0057D00055000A00,ALLUVIAN ST,"PITTSBURGH, PA",9.54,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.93627651618816,40.4028271808434
153543,0057C00185000B00,SUNNYSIDE ST,,5.73,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.94077275955856,40.40267098196819
153544,0057D00013000000,RENOVA ST,"PITTSBURGH, PA",9.54,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.93636218739272,40.40367631740549
153545,0057C00079000000,65 ALMEDA ST,"PITTSBURGH, PA",524.16,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.93917369293746,40.40374464281661
153546,0057C00183000000,SUNNYSIDE ST,"PITTSBURGH, PA",5.73,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.94063503020497,40.40254046005573
153547,0057G00282000A00,GLENWOOD AVE,"FINLEYVILLE, PA",5.73,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.93862332347196,40.401473396814964
153548,0057D00012000000,RENOVA ST,"PITTSBURGH, PA",9.54,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.93643760278215,40.40364921754616
153549,0057C00097000000,ALMEDA ST,"PHOENIXVILLE, PA",9.54,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.94056506684004,40.40342843628376
153550,0057C00112000000,2ND AVE,"PITTSBURGH, PA",9.54,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.94080388840783,40.402169655957955
153551,0057C00118000A00,GATE LODGE WAY,,3.81,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.94050336475661,40.402091787103636
153552,0056F00241000000,FLOWERS AVE,"PITTSBURGH, PA",5.73,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.94219509713807,40.410240850917724
153553,0056F00202000000,DOLPHIN WAY,"PITTSBURGH, PA",7.62,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.94289893441682,40.40968838575995
153554,0057C00118000000,2ND AVE,"PITTSBURGH, PA",5.73,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.94063722453173,40.4019725817914
153555,0057D00057000000,ALLUVIAN ST,,5.73,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.93632852846143,40.402737934520964
153556,0056F00263000000,FLOWERS AVE,"ENGLAND UNITED, ",70.53,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.9411986459835,40.41109528023945
153557,0056C00290000000,NANSEN ST,"PITTSBURGH, PA",7.62,18,Residential,Hazelwood,5,15,3,15,4,2-13,-79.9390793655663,40.41293257789812
153558,0014J00005000000,CHARLES ST,"PITTSBURGH, PA",87.68,18,Residential,Knoxville,3,30,4,30,3,4-21,-79.99531403244079,40.41662119997064
153559,0014K00265000000,CHARLES ST,"PITTSBURGH, PA",13.35,18,Residential,Knoxville,3,30,4,30,3,4-21,-79.99350369130724,40.41670583283822
153560,0033A00290000000,434 ARABELLA ST,"PITTSBURGH, PA",943.48,18,Residential,Knoxville,3,30,4,30,3,4-7,-79.99640071650667,40.412156032186104
153561,0033B00036000000,104 GRIMES AVE,"SALTSBURG, PA",390.74,18,Residential,Knoxville,3,30,4,30,3,4-7,-79.99269146253984,40.413829768570196
153562,0033B00207000000,305 ARABELLA ST,"PITTSBURGH, PA",832.93,18,Residential,Knoxville,3,30,4,30,3,4-7,-79.99315383666503,40.412667997617895
153563,0014K00217000000,JUCUNDA ST,"PITTSBURGH, PA",101.03,18,Residential,Knoxville,3,30,4,30,3,4-6,-79.99259105415351,40.417063377651395
153564,0014R00137000000,KNOX AVE,"CORAOPOLIS, PA",7.62,18,Residential,Knoxville,3,30,4,30,3,4-6,-79.99026481316693,40.41463472205501
153565,0014P00116000000,ROCHELLE ST,"PITTSBURGH, PA",85.78,18,Residential,Knoxville,3,30,4,30,3,4-6,-79.99229394557749,40.415267919687125
153566,0014R00143000000,KNOX AVE,"PITTSBURGH, PA",7.62,18,Residential,Knoxville,3,30,4,30,3,4-6,-79.99027215883038,40.41487153014033
153567,0014R00018000000,ZARA ST,"PITTSBURGH, PA",13.35,18,Residential,Knoxville,3,30,4,30,3,4-6,-79.9898435548195,40.41607274345246
153568,0014R00067000000,ZARA ST,"PITTSBURGH, PA",7.62,18,Residential,Knoxville,3,30,4,30,3,4-6,-79.98952643237425,40.41566969070194
153569,0033B00197000000,243 ARABELLA ST,"ATLANTA, GA",333.56,18,Residential,Knoxville,3,30,4,30,3,4-7,-79.99249503559508,40.41254848686683
153570,0014N00204000C00,ELSINBURG WAY,"PITTSBURGH, PA",1.92,18,Residential,Knoxville,3,30,4,30,3,4-21,-79.99657531751892,40.41524742437902
153571,0095A00214000000,DARTMORE ST,,356.43,18,Commercial,Overbrook,4,32,4,32,3,4-23,-79.99624658419926,40.392300970841305
153572,0018D00212000000,JUNIUS ST,"PITTSBURGH, PA",575.61,18,Residential,Ridgemont,2,20,5,20,6,1-18,-80.03550597274462,40.433159769505735
153573,0051M00250000000,S GRAHAM ST,,9.54,18,Residential,Shadyside,8,7,2,7,4,3-22,-79.9351250748577,40.45521855020483
153574,0032F00283000000,PLINY WAY,"PITTSBURGH, PA",5.73,18,Residential,St. Clair,3,16,4,16,3,4-8,-79.97572219692752,40.41105279531617
153575,0024G00120000000,LOWRIE ST,"PITTSBURGH, PA",13.35,18,Residential,Troy Hill,1,24,1,24,1,1-2,-79.98787084074127,40.45955240325377
153576,0024G00122000000,LOWRIE ST,"PITTSBURGH, PA",163.92,18,Residential,Troy Hill,1,24,1,24,1,1-2,-79.98775550085399,40.45963687098326
153577,0050S00231000000,S GRAHAM ST,"PITTSBURGH, PA",440.3,18,Residential,Bloomfield,9,8,2,8,5,3-23,-79.9356321062604,40.464071729244324
153578,0174S00293000000,OAKWOOD ST,"PITTSBURGH, PA",5.73,18,Residential,East Hills,9,13,2,13,5,3-17,-79.88502765371051,40.45276912445853
153579,0175D00251000B00,SINGER PL,"COLUMBIA, MD",7.62,18,Residential,East Hills,9,13,2,13,5,3-17,-79.8836652945067,40.45078458592793
153580,0175D00252000000,SINGER PL,,9.54,18,Residential,East Hills,9,13,2,13,5,3-17,-79.88368730963005,40.45086766253213
153581,0174S00211000000,CONEMAUGH ST,"PITTSBURGH, PA",5.73,18,Residential,East Hills,9,13,2,13,5,3-17,-79.88325346266063,40.455034591364274
153582,0231N00161000000,FAHNESTOCK ST,"PITTSBURGH, PA",9.54,18,Residential,East Hills,9,13,2,13,5,3-17,-79.87911016967395,40.45314624528554
153583,0174S00214000000,CONEMAUGH ST,,5.73,18,Residential,East Hills,9,13,2,13,5,3-17,-79.88308326931332,40.45500416406439
153584,0174S00135000E00,OAKWOOD PL,,5.73,18,Residential,East Hills,9,13,2,13,5,3-17,-79.88539212456807,40.45456882205304
153585,0175D00251000C00,SINGER PL,"LEECHBURG, PA",7.62,18,Residential,East Hills,9,13,2,13,5,3-17,-79.88367938483626,40.450824349025176
153586,0231F00229000000,8514 DERSAM ST,"PITTSBURGH, PA",236.36,18,Residential,East Hills,9,13,2,13,5,3-17,-79.87554456219988,40.45925710041396
153587,0232F00073000000,MAPLEWOOD AVE,"DENVER, CO",7.62,18,Residential,East Hills,9,13,2,13,5,3-19,-79.87789399266948,40.45026676888835
153588,0175H00210000000,OAKWOOD ST,"PITTSBURGH, PA",72.43,18,Residential,East Hills,9,13,2,13,5,3-17,-79.88370361233166,40.44908071085847
153589,0174S00135000F00,OAKWOOD PL,"PITTSBURGH, PA",7.62,18,Residential,East Hills,9,13,2,13,5,3-17,-79.88534587751705,40.45457737121285
153590,0231N00093000000,DORNBUSH ST,"PITTSBURGH, PA",9.54,18,Residential,East Hills,9,13,2,13,5,3-17,-79.87898991912967,40.45416034328882
153591,0175D00018000000,OAKWOOD ST,"PITTSBURGH, PA",7.62,18,Residential,East Hills,9,13,2,13,5,3-17,-79.88499716755317,40.45262237424214
153592,0174S00219000000,CONEMAUGH ST,"PITTSBURGH, PA",5.73,18,Residential,East Hills,9,13,2,13,5,3-17,-79.88283388250571,40.454959221776775
153593,0175D00251000200,SINGER PL,,7.62,18,Residential,East Hills,9,13,2,13,5,3-17,-79.88365316435181,40.45074912738399
153594,0175D00251000000,SINGER PL,"PITTSBURGH, PA",9.54,18,Residential,East Hills,9,13,2,13,5,3-17,-79.8836350882814,40.45067611866658
153595,0175D00247000000,SINGER PL,"PITTSBURGH, PA",9.54,18,Residential,East Hills,9,13,2,13,5,3-17,-79.8836086222391,40.45059643129323
153596,0175H00222000000,NIMICK PL,"WEXFORD, PA",7.62,18,Residential,East Hills,9,13,2,13,5,3-17,-79.88367492158514,40.45018246727237
153597,0174S00287000000,OAKWOOD ST,"BALTIMORE, MD",9.54,18,Residential,East Hills,9,13,2,13,5,3-17,-79.88513899808669,40.45314436473517
153598,0231N00175000000,SEAGIRT ST,"PITTSBURGH, PA",9.54,18,Residential,East Hills,9,13,2,13,5,3-17,-79.87937608093563,40.45310828176778
153599,0231J00372000000,FRANKSTOWN AVE,,7.62,18,Residential,East Hills,9,13,2,13,5,3-17,-79.87936137418016,40.45533858222278
153600,0231F00198000000,DERSAM ST,"CANONSBURG, PA",15.25,18,Residential,East Hills,9,13,2,13,5,3-17,-79.87757137833822,40.45795083111277
153601,0175H00231000000,NIMICK PL,,7.62,18,Residential,East Hills,9,13,2,13,5,3-17,-79.8834840785637,40.449875807471805
153602,0057G00343000000,ALLEGHENY TER,"PITTSBURGH, PA",49.56,18,Residential,Glen Hazel,5,15,3,15,4,2-13,-79.93720393146923,40.400601411638746
153603,0054K00071000000,COLEMAN ST,"PITTSBURGH, PA",661.39,18,Residential,Greenfield,5,15,3,15,4,2-12,-79.9419754360295,40.427082769698075
153604,0054F00139000000,700 NAYLOR ST,"PITTSBURGH, PA",764.31,18,Residential,Greenfield,5,14,3,14,4,2-12,-79.94247552698269,40.42971679824036
153605,0022K00278000000,1414 N FRANKLIN ST,"CARNEGIE, PA",407.91,18,Residential,Manchester,6,21,1,21,1,1-8,-80.02754568332763,40.45602985236146
153606,0022P00107000000,PRIVATE RD,"PITTSBURGH, PA",9.54,18,Residential,Manchester,6,21,1,21,1,1-8,-80.02777919200088,40.454091144388435
153607,0022P00279000A00,STEDMAN ST,"PITTSBURGH, PA",5.73,18,Residential,Manchester,6,21,1,21,1,1-8,-80.02568047867672,40.453544281847776
153608,0022P00020000000,LIVERPOOL ST,"PITTSBURGH, PA",325.94,18,Residential,Manchester,6,21,1,21,1,1-8,-80.0270108583559,40.45513010196796
153609,0022L00099000000,RUSH ST,"PITTSBURGH, PA",9.54,18,Residential,Manchester,6,21,1,21,1,1-8,-80.02361498435226,40.45684889989297
153610,0022P00280000000,STEDMAN ST,"PITTSBURGH, PA",9.54,18,Residential,Manchester,6,21,1,21,1,1-8,-80.0256219178934,40.45357300459393
153611,0022P00086000000,CHATEAU ST,"PITTSBURGH, PA",7.62,18,Residential,Manchester,6,21,1,21,1,1-8,-80.02811126081905,40.454484683351126
153612,0032B00040000000,SAINT JOSEPH ST,,3.81,18,Residential,Mt. Oliver,3,16,4,16,3,4-8,-79.97775612206246,40.41312342243108
153613,0032A00165000000,ORMSBY AVE,"MC KEES ROCKS, PA",209.66,18,Residential,Mt. Oliver,3,16,4,16,3,4-8,-79.97901644209593,40.4131425928842
153614,0032B00132000000,MOUNTAIN AVE,"PITTSBURGH, PA",47.66,18,Residential,Mt. Oliver,3,16,4,16,3,4-8,-79.97736990390275,40.41214058082351
153615,0032F00084000000,BURR ST,,3.81,18,Residential,Mt. Oliver,3,16,4,16,3,4-8,-79.97788813241036,40.41070783406928
153616,0027B00234000000,CHEROKEE ST,"NORFOLK, VA",11.44,18,Residential,Upper Hill,6,5,3,5,2,2-22,-79.95920929029701,40.4511215409698
153617,0026J00327000000,MONROE ST,"PITTSBURGH, PA",102.92,18,Residential,Upper Hill,6,5,3,5,2,2-24,-79.96297651375293,40.455617908611345
153618,0026N00076000000,3338 WEBSTER AVE,"PITTSBURGH, PA",0,18,Residential,Upper Hill,6,5,3,5,2,2-22,-79.96364611897829,40.453459996579575
153619,0026N00117000000,WEBSTER AVE,"HOUSTON, TX",341.18,18,Residential,Upper Hill,6,5,3,5,2,2-22,-79.9631525280498,40.45447513864803
153620,0026J00324000000,MONROE ST,"PITTSBURGH, PA",45.74,18,Residential,Upper Hill,6,5,3,5,2,2-24,-79.96281720224383,40.45570240804161
153621,0027B00012000000,CLARISSA ST,,5.73,18,Residential,Upper Hill,6,5,3,5,2,2-22,-79.95861064986038,40.452591046477075
153622,0026P00297000000,3406 WEBSTER AVE,"PITTSBURGH, PA",331.64,18,Residential,Upper Hill,6,5,3,5,2,2-22,-79.96145321611208,40.45496466800473
153623,0026J00305000000,AJAX ST,"PITTSBURGH, PA",9.54,18,Residential,Upper Hill,6,5,3,5,2,2-24,-79.96306944347376,40.45576861015044
153624,0026N00022000000,3364 MILWAUKEE ST,"PITTSBURGH, PA",17.16,18,Residential,Upper Hill,6,5,3,5,2,2-22,-79.96202366328957,40.453579665663725
153625,0027B00171000C00,ANAHEIM ST,"PITTSBURGH, PA",7.62,18,Residential,Upper Hill,6,5,3,5,2,2-22,-79.96098194397898,40.451949285991276
153626,0026N00183000G00,12 OLNEY ST,"PITTSBURGH, PA",51.47,18,Residential,Upper Hill,6,5,3,5,2,2-22,-79.96347150912705,40.45467395155328
153627,0015L00215000000,MONTOOTH ST,,7.62,18,Residential,Beltzhoover,3,18,4,18,3,4-16,-80.00573567978356,40.41741304402231
153628,0015H00066000A00,ESTELLA AVE,"BEAVER, PA",5.73,18,Residential,Beltzhoover,3,18,4,18,3,4-21,-80.00067325433643,40.41941557170961
153629,0015G00170000000,INDUSTRY ST,"PITTSBURGH, PA",9.54,18,Residential,Beltzhoover,3,18,4,18,3,4-16,-80.00667961934106,40.41937276044414
153630,0015R00257000000,MICHIGAN ST,"MONTICELLO, GA",15.25,18,Residential,Beltzhoover,3,18,4,18,3,4-16,-80.00445602038249,40.415646544675134
153631,0014E00143000000,E WARRINGTON AVE,"PITTSBURGH, PA",7.62,18,Residential,Beltzhoover,3,18,4,18,3,4-21,-79.99819616201529,40.421102130567604
153632,0015R00003000000,SCHUCK WAY,"PITTSBURGH, PA",7.62,18,Residential,Beltzhoover,3,18,4,18,3,4-16,-80.00764220105488,40.41610912269558
153633,0015H00095000A00,FREELAND ST,"PITTSBURGH, PA",7.62,18,Residential,Beltzhoover,3,18,4,18,3,4-16,-80.002601245166,40.41931950234994
153634,0015S00094000000,ALTHEA ST,"PITTSBURGH, PA",19.06,18,Residential,Beltzhoover,3,18,4,18,3,4-21,-79.99953911878931,40.41409696395977
153635,0015L00057000000,68 LAFFERTY AVE,"PITTSBURGH, PA",158.21,18,Residential,Beltzhoover,3,18,4,18,3,4-16,-80.00718983836454,40.41755403573511
153636,0015H00068000B00,ESTELLA AVE,"PITTSBURGH, PA",5.73,18,Residential,Beltzhoover,3,18,4,18,3,4-21,-80.00066184465393,40.41932197473858
153637,0015H00068000E00,FREELAND ST,"PITTSBURGH, PA",7.62,18,Residential,Beltzhoover,3,18,4,18,3,4-21,-80.00068559797029,40.41921024273676
153638,0015R00099000000,TAFT AVE,"MIAMI, FL",62.91,18,Residential,Beltzhoover,3,18,4,18,3,4-16,-80.00677494600275,40.41535771697669
153639,0014E00097000000,CURTIN AVE,,9.54,18,Residential,Beltzhoover,3,18,4,18,3,4-21,-79.99861484764483,40.419495889406
153640,0015L00103000000,SYLVANIA AVE,,7.62,18,Residential,Beltzhoover,3,18,4,18,3,4-16,-80.00745825948997,40.41642446928762
153641,0014E00135000A00,CURTIN AVE,"PITTSBURGH, PA",5.73,18,Residential,Beltzhoover,3,18,4,18,3,4-21,-79.99851191136901,40.42028292242662
153642,0015H00066000000,ESTELLA AVE,"PITTSBURGH, PA",5.73,18,Residential,Beltzhoover,3,18,4,18,3,4-21,-80.00067373322719,40.41945702214838
153643,0015G00282000000,GEARING AVE,"PITTSBURGH, PA",7.62,18,Residential,Beltzhoover,3,18,4,18,3,4-16,-80.00566930815589,40.41874238301241
153644,0014N00016000000,910 BERND ST,"PITTSBURGH, PA",573.71,18,Residential,Beltzhoover,3,18,4,18,3,4-21,-79.99834840750219,40.414215166253356
153645,0015F00191000000,BOGGSTON AVE,"PITTSBURGH, PA",9.54,18,Residential,Beltzhoover,3,18,4,18,3,4-16,-80.00862186062862,40.419290122973564
153646,0015H00099000000,LOYAL WAY,"PITTSBURGH, PA",7.62,18,Residential,Beltzhoover,3,18,4,18,3,4-16,-80.00292307470606,40.41923659855151
153647,0015R00265000000,GEARING AVE,"PITTSBURGH, PA",9.54,18,Residential,Beltzhoover,3,18,4,18,3,4-16,-80.00460233066968,40.416138267087966
153648,0014J00169000000,BELTZHOOVER AVE,"PITTSBURGH, PA",57.18,18,Residential,Beltzhoover,3,18,4,18,3,4-21,-79.99747337508936,40.41631279459086
153649,0015F00216000000,INDUSTRY ST,,5.73,18,Residential,Beltzhoover,3,18,4,18,3,4-16,-80.00857332593695,40.41902727169632
153650,0010D00258000000,HOLLACE ST,"PHILADELPHIA, PA",9.54,18,Residential,Middle Hill,6,5,3,5,2,2-5,-79.9680816269896,40.450646474216455
153651,0010L00104000000,WYLIE AVE,"PITTSBURGH, PA",7.62,18,Residential,Middle Hill,6,5,3,5,2,2-5,-79.97430724549366,40.446788592157105
153652,0010D00303000000,WEBSTER AVE,"PITTSBURGH, PA",7.62,18,Residential,Middle Hill,6,5,3,5,2,2-5,-79.96782213621923,40.451450208460884
153653,0010D00118000000,WEBSTER AVE,"LITTLETON, CO",383.12,18,Residential,Middle Hill,6,5,3,5,2,2-5,-79.9674468275118,40.45210247692881
153654,0010M00013000000,HALLETT ST,"PITTSBURGH, PA",11.44,18,Residential,Middle Hill,6,5,3,5,2,2-5,-79.96982659506125,40.44715931240006
153655,0010M00026000000,ELBA ST,"PITTSBURGH, PA",11.44,18,Residential,Middle Hill,6,5,3,5,2,2-5,-79.96995850869004,40.44675035169575
153656,0010G00348000000,WEBSTER AVE,"PITTSBURGH, PA",5.73,18,Residential,Middle Hill,6,5,3,5,2,2-5,-79.9736249533877,40.44931835443852
153657,0010D00303000A00,WEBSTER AVE,"SEWICKLEY, PA",7.62,18,Residential,Middle Hill,6,5,3,5,2,2-5,-79.96786840018535,40.45142876588807
153658,0010F00138000000,BEDFORD AVE,"PITTSBURGH, PA",7.62,18,Residential,Middle Hill,6,5,3,5,2,2-5,-79.97655273437115,40.44879721337612
153659,0010K00258000000,2224 WEBSTER AVE,"PITTSBURGH, PA",806.25,18,Residential,Middle Hill,6,5,3,5,2,2-5,-79.97677293117991,40.4476235004536
153660,0010M00131000000,ELBA ST,"PITTSBURGH, PA",5.73,18,Residential,Middle Hill,6,5,3,5,2,2-5,-79.96918757348342,40.446630213730955
153661,0010G00349000000,WEBSTER AVE,"PITTSBURGH, PA",5.73,18,Residential,Middle Hill,6,5,3,5,2,2-5,-79.9736625401274,40.44930099927778
153662,0010M00027000000,ELBA ST,"PITTSBURGH, PA",11.44,18,Residential,Middle Hill,6,5,3,5,2,2-5,-79.96990283607153,40.44676303476502
153663,0010F00063000000,2309 WEBSTER AVE,"PITTSBURGH, PA",108.65,18,Residential,Middle Hill,6,5,3,5,2,2-5,-79.97572112448184,40.44856475992222
153664,0010D00251000000,HOLLACE ST,"DELTONA, FL",7.62,18,Residential,Middle Hill,6,5,3,5,2,2-5,-79.96825026376113,40.45092049634514
153665,0010R00120000200,CENTRE AVE,"WEST PALM BEAC, FL",7.62,18,Residential,Middle Hill,6,5,3,5,2,2-5,-79.97303127510631,40.445389143123045
153666,0008H00044000A00,E LACOCK ST,,9.54,18,Commercial,North Shore,1,22,1,22,1,1-20,-80.00144027457794,40.449989394554876
153667,0077F00254000000,VIOLA ST,"PITTSBURGH, PA",13.35,18,Residential,Perry North,1,26,1,26,1,1-15,-80.01106453664693,40.47714683261839
153668,0115D00141000000,BONVUE ST,"GREAT BRITIAN, ",19.06,18,Residential,Perry North,1,26,1,26,1,1-15,-80.01774197039006,40.49040200299052
153669,0115C00214000000,PORTMAN AVE,"PITTSBURGH, PA",293.52,18,Residential,Perry North,1,26,1,26,1,1-15,-80.02231292064499,40.490077217221675
153670,0077F00042000000,VIOLA ST,"PITTSBURGH, PA",268.76,18,Residential,Perry North,1,26,1,26,1,1-15,-80.01158681806811,40.47715396993799
